date,series,value,unit,source,status,n_active,dispnums
1903-07-20,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-07-20,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-07-27,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-07-27,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-08-03,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-08-03,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-08-10,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-08-10,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-08-17,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-08-17,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-08-24,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-08-24,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-08-31,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-08-31,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-09-07,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-09-07,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-09-14,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-09-14,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-09-21,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-09-21,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-09-28,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-09-28,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-10-05,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-10-05,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-10-12,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-10-12,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-10-19,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-10-19,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-10-26,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-10-26,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-11-02,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-11-02,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-11-09,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-11-09,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-11-16,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-11-16,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-11-23,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-11-23,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-11-30,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-11-30,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-12-07,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-12-07,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-12-14,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-12-14,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-12-21,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-12-21,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1903-12-28,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1903-12-28,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-01-04,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-01-04,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-01-11,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-01-11,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-01-18,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-01-18,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-01-25,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-01-25,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-02-01,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-02-01,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-02-08,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-02-08,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-02-15,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-02-15,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-02-22,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-02-22,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-02-29,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-02-29,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-03-07,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-03-07,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-03-14,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-03-14,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-03-21,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-03-21,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-03-28,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-03-28,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-04-04,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-04-04,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-04-11,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-04-11,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-04-18,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-04-18,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-04-25,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-04-25,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-05-02,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-05-02,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-05-09,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-05-09,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-05-16,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-05-16,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-05-23,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-05-23,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-05-30,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-05-30,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-06-06,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-06-06,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-06-13,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-06-13,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-06-20,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-06-20,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-06-27,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-06-27,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-07-04,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-07-04,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-07-11,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-07-11,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-07-18,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-07-18,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-07-25,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-07-25,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-08-01,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-08-01,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-08-08,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-08-08,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-08-15,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-08-15,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-08-22,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-08-22,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-08-29,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-08-29,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-09-05,war_risk,3,hostlev(0-5),cow_mid,ok,1,109
1904-09-05,war_risk_pprob,0.250,pseudo-prob,cow_mid,ok,1,109
1904-09-12,war_risk,3,hostlev(0-5),cow_mid,ok,1,109
1904-09-12,war_risk_pprob,0.250,pseudo-prob,cow_mid,ok,1,109
1904-09-19,war_risk,3,hostlev(0-5),cow_mid,ok,1,109
1904-09-19,war_risk_pprob,0.250,pseudo-prob,cow_mid,ok,1,109
1904-09-26,war_risk,3,hostlev(0-5),cow_mid,ok,1,109
1904-09-26,war_risk_pprob,0.250,pseudo-prob,cow_mid,ok,1,109
1904-10-03,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-10-03,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-10-10,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-10-10,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-10-17,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-10-17,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-10-24,war_risk,4,hostlev(0-5),cow_mid,ok,1,242
1904-10-24,war_risk_pprob,0.500,pseudo-prob,cow_mid,ok,1,242
1904-10-31,war_risk,4,hostlev(0-5),cow_mid,ok,1,242
1904-10-31,war_risk_pprob,0.500,pseudo-prob,cow_mid,ok,1,242
1904-11-07,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-11-07,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-11-14,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-11-14,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-11-21,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-11-21,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-11-28,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-11-28,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-12-05,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-12-05,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-12-12,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-12-12,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-12-19,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-12-19,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1904-12-26,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1904-12-26,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-01-02,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-01-02,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-01-09,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-01-09,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-01-16,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-01-16,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-01-23,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-01-23,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-01-30,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-01-30,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-02-06,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-02-06,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-02-13,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-02-13,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-02-20,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-02-20,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-02-27,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-02-27,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-03-06,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-03-06,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-03-13,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-03-13,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-03-20,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-03-20,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-03-27,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-03-27,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-04-03,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-04-03,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-04-10,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-04-10,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-04-17,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-04-17,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-04-24,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-04-24,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-05-01,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-05-01,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-05-08,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-05-08,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-05-15,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-05-15,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-05-22,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-05-22,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-05-29,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-05-29,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-06-05,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-06-05,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-06-12,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-06-12,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-06-19,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-06-19,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-06-26,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-06-26,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-07-03,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-07-03,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-07-10,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-07-10,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-07-17,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-07-17,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-07-24,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-07-24,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-07-31,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-07-31,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-08-07,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-08-07,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-08-14,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-08-14,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-08-21,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-08-21,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-08-28,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-08-28,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-09-04,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-09-04,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-09-11,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-09-11,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-09-18,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-09-18,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-09-25,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-09-25,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-10-02,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-10-02,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-10-09,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-10-09,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-10-16,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-10-16,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-10-23,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-10-23,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-10-30,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-10-30,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-11-06,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-11-06,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-11-13,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-11-13,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-11-20,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-11-20,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-11-27,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-11-27,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-12-04,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-12-04,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-12-11,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-12-11,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-12-18,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-12-18,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1905-12-25,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1905-12-25,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-01-01,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-01-01,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-01-08,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-01-08,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-01-15,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-01-15,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-01-22,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-01-22,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-01-29,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-01-29,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-02-05,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-02-05,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-02-12,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-02-12,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-02-19,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-02-19,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-02-26,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-02-26,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-03-05,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-03-05,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-03-12,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-03-12,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-03-19,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-03-19,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-03-26,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-03-26,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-04-02,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-04-02,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-04-09,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-04-09,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-04-16,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-04-16,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-04-23,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-04-23,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-04-30,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-04-30,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-05-07,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-05-07,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-05-14,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-05-14,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-05-21,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-05-21,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-05-28,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-05-28,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-06-04,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-06-04,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-06-11,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-06-11,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-06-18,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-06-18,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-06-25,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-06-25,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-07-02,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-07-02,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-07-09,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-07-09,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-07-16,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-07-16,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-07-23,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-07-23,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-07-30,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-07-30,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-08-06,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-08-06,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-08-13,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-08-13,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-08-20,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-08-20,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-08-27,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-08-27,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-09-03,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-09-03,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-09-10,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-09-10,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-09-17,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-09-17,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-09-24,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-09-24,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-10-01,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-10-01,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-10-08,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-10-08,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-10-15,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-10-15,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-10-22,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-10-22,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-10-29,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-10-29,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-11-05,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-11-05,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-11-12,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-11-12,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-11-19,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-11-19,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-11-26,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-11-26,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-12-03,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-12-03,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-12-10,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-12-10,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-12-17,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-12-17,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-12-24,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-12-24,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1906-12-31,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1906-12-31,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-01-07,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-01-07,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-01-14,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-01-14,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-01-21,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-01-21,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-01-28,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-01-28,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
1907-02-04,war_risk,0,hostlev(0-5),cow_mid,ok,0,
1907-02-04,war_risk_pprob,0.000,pseudo-prob,cow_mid,ok,0,
